"Site"	"Richness.trend"	"Richness.rarefied.trend"	"Evenness.pei.trend"	"Evenness.pei.rarefied.trend"	"Evenness.evar.trend"	"Evenness.evar.rarefied.trend"	"Dominance.trend"	"Fishers.alpha.trend"	"Decay.rate.trend"	"Party_Hours.trend"	"Total.abundance.trend"	"Series.length"
"Madison, WI._-89.3838_43.0899"	-0.0825915079978971	-0.0751854536910962	-0.00599960205924501	-0.0458726437688446	0.0355754056090475	-0.0257478154126478	0.0126034106573676	-0.0765791802451366	0.0575901288212254	-0.148092257298127	-0.0608307099229622	26
"Magic Mountain, ID._-114.2854_42.1889"	0.126099591884169	0.0811642140210043	0.0136607386563112	0.0821054992822458	0.0243436902135448	0.0684533439340223	0.0101802392854917	0.0861149878465543	-0.0745661871701743	0.122405741566288	0.0114679301544924	26
"Magnolia, TX._-95.7109_30.2738"	0.0489384954903842	-0.019067306687371	-0.154262596444058	-0.0766105131613153	-0.20851062924576	-0.148315929306439	0.0498874704886636	-0.109358048240575	0.136027103586046	-0.190809680890341	0.156430143435698	26
"Maidens, VA._-77.9575_37.6423"	-0.00454752279916789	-0.060786096792931	0.0234222889453768	-0.0322300096592433	0.00971993427133644	-0.0436581932124434	-0.029493367571761	-0.00230276997027673	-0.0312060702803823	-0.0279574272507677	0.00250514916377775	26
"Manion Corners, ON, Canada._-76.0653_45.2565"	0.146150082175473	-0.0737611955330442	-0.0287793822367599	-0.131736089376839	-0.17625105087768	-0.23950033686087	0.0126775420529801	-0.0483518238867755	-0.0134279354246558	0.108784397325624	0.139238843710927	26
"Manitoulin Island, ON, Canada._-82.75_45.8333"	0.101721206328492	-0.0934123607542959	-0.0147052923743764	-0.0887123981347839	-0.0486316290800285	-0.105958947884793	0.00786189253883533	0.0377111520877606	-0.0384562210089735	-0.0790974074609966	0.0520720764924148	26
"Marin Co._-122.5655_37.9663"	0.0539971814402348	-0.0141388705105307	0.097222646194806	0.0109020850142478	0.0900805333664735	0.0269961805377403	-0.0913178555362198	0.0713599404634765	-0.0937305152168564	0.0781269743632482	-0.0796716686260318	26
"Mariton Wildlife Sanctuary, PA._-75.2044_40.6093"	-0.0363352846767556	-0.0629814483080726	0.0283666746124844	-0.0351248845754532	0.070226167228651	-0.0111231264638597	-0.0109888514593247	0.0285675340259153	-0.00891792917711779	-0.00133611671315958	-0.0830221774303448	26
"Martha LaFite Thompson Nature Sanctuary, MO._-94.3133_39.32"	-0.0443195803095875	-0.00840938651041918	-0.0718348501487808	-0.0787929691671904	-0.029676690454881	-0.0242386323503065	0.0816460713765567	-0.0608430865435547	0.072205641476393	-0.00816338217464859	0.0108610767442207	26
"Mary Gray Bird Sanctuary, IN._-85.2072_39.5765"	0.0914524332306484	-0.0544131004216698	-0.0275644001058671	-0.0811764497712072	-0.0226525303916908	-0.0776023467636408	0.00779073378894477	0.0789607967767034	-0.0360963878798764	0.0880799078474039	0.0485170195926409	26
"Mary's Peak, OR._-123.55_44.51"	0.0897709760267412	-0.200376447756178	-0.0236177537276501	-0.210724938508003	-0.240221207052141	-0.20318408342674	-0.118055070288799	-0.19910267561445	0.0281368784007452	-0.188811468373424	0.171002263593027	26
"Mason Co._-89.9579_40.1628"	-0.13957379221575	-0.103420005737319	-0.0630179515064111	-0.194934902957431	0.048122525778932	-0.123684617984379	0.0796754935688578	-0.162874353407147	0.12289564498646	-0.187523848038506	-0.00313885230388577	26
"Matador, SK, Canada._-107.9_50.68"	-0.127862149137934	-0.043434379509493	0.256710535496928	0.0379558005002651	0.158380827614977	0.0485854086703828	-0.20834075906408	-0.00941275940866473	-0.0448046010539913	-0.277464740801634	-0.208161825378444	26
"McDonough Co._-90.7719_40.3683"	-0.00202113632432195	-0.0733307245886981	-0.0276774864794882	-0.0917771043566565	-0.0917087883684532	-0.104729831887796	-0.0228156750161537	-0.0340340939448968	0.0277445043857344	0.106480673407217	0.0565106824222425	26
"McGraw Wildlife Foundation, IL._-88.13_42.07"	-0.21926450482308	-0.398152854395428	0.276881295447541	-0.0697959255297491	0.302795783801823	-0.240921076001036	-0.3325201037219	0.265865550762459	-0.264685286059084	0.418002964172778	-0.0850070682682381	26
"McNair, MN._-91.6717_47.32"	0.06072093846008	-0.0992762902247293	-0.155840431084124	-0.160323075596431	-0.143401111045702	-0.145027404184666	0.155858552977439	-0.127691732522906	0.189562258470495	0.180747417681705	0.141584676802184	26
"Mercer, NJ._-74.7663_40.2694"	-0.0569154847912923	-0.0472457472141151	0.062308684983324	0.0152294376739307	0.121096326014337	0.0985079557065145	-0.0691826671699466	0.140401388419035	-0.069195966940655	-0.0757233541540913	-0.114225325234004	26
"Meriden, CT._-72.7448_41.5243"	0.0158228001551594	-0.0698826024326223	-0.0217220849413465	-0.0651469673475977	-0.0502561209697362	-0.0757738567112275	0.0177381778255739	0.00337798021608686	0.0207803221830476	0.0817017663899848	0.0161342768210423	26
"Metolius, OR._-121.64_44.4733"	-0.0214822009701472	-0.0795075340225325	-0.0342292207637525	-0.0516858736605489	-0.0732859875426921	-0.0850048589179415	0.0262224520453628	-0.0743384739104734	0.0379433934597695	-0.0110472343399872	0.0458147255770352	26
"Metro New Orleans, LA._-90.112_29.9416"	-0.0620038536553368	-0.0932738884854577	0.00898787055264833	-0.0529865082337051	-0.0289470436639605	-0.0608824899910926	-0.00478561270402717	-0.118560231051259	0.0687809424980238	0.104547865915192	-0.00523151077321238	26
"Midland, TX._-102.0279_31.9869"	0.0215248510298506	-0.0582216050431545	0.0534837834161895	0.00738990501375163	0.0367238531921768	-0.0141838566297202	-0.0526630371900543	0.0307310599474474	-0.0581085245323998	0.0733965162789877	-0.009629181731101	26
"Minidoka National Wildlife Refuge, ID._-113.3544_42.6479"	-0.136639123494122	-0.0569762855475233	0.0662152409537246	0.0155552654023784	0.0963036072988239	0.0369671694462127	-0.0302557136526793	-0.0531432097245296	0.00611474244621798	-0.172731970681392	-0.134148379308013	26
"Mississippi Museum of Natural History, MS._-90.1_32.3995"	-0.31552737139195	-0.0787653113253775	0.142923713832268	0.0934875630402957	0.224050848171519	0.132497626268479	-0.035995565231362	0.00766686746683463	0.0927573664508399	0.242354634767659	-0.294222865751766	26
"Mohawk Dam, OH._-82.0821_40.4245"	0.110639912048492	-0.112289668502603	-0.0949180447907799	-0.129151855467579	-0.11844792749757	-0.150036140844806	0.106533654102931	-0.0873514316976115	0.0282917123937767	0.114396839887933	0.0558163579152401	26
"Monroe/Brown, IN._-86.3277_39.094"	0.08402575474467	-0.0860538456209456	-0.122916038230156	-0.107807212303474	-0.0727546647074154	-0.0866335924481694	0.0679347472856291	-0.0841076606682557	0.11262563670624	0.0536984523769253	0.0516150274544165	26
"Monterey_-121.8185_36.5418"	0.0990785508818119	-0.0144210545302215	0.0429830893081028	-0.051023562189641	0.00248759941764457	-0.0416878208143771	-0.128160914808653	0.0991291865866641	-0.0512345465516006	0.191504124035651	-0.0111299896608496	26
"Monticello, NY._-74.6321_41.5684"	0.0447045187004645	-0.0737346212979547	-0.046735171025311	-0.0595100928782798	-0.110099456087133	-0.0997233018024983	0.0307986496227886	-0.0331650271766733	0.0205543300794051	0.0169714344223248	0.03036069645342	26
"Montour Preserve, PA._-76.5479_41.0632"	-0.0769835309793892	-0.0630611947030774	0.13252999747898	0.0699075956215721	0.140236146669375	0.0904468117399964	-0.0939675468521397	0.0519477670016991	-0.107003645396239	-0.0770334680532421	-0.123433528349778	26
"Moose Lake State Park, MN._-92.7304_46.4393"	-0.0659374862980544	-0.095351893703588	0.00389035647708434	-0.0267849325405004	-0.0517789176870557	-0.0651816297600778	0.0227453117347077	-0.133679978095242	0.078571918996569	-0.0354306948871051	-0.00850092652014349	26
"Morton Elrod Memorial, MT._-114.1_46.53"	-0.0893426536378107	-0.087305964066159	0.0678028462020064	-0.00635998741180265	0.143603519768688	0.0641417301952964	0.00155116230830688	0.0168004046690058	0.0151392360566026	-0.0806607563325093	-0.0782112704892278	26
"Mount Baden-Powell, CA._-117.77_34.37"	-0.116451554536947	-0.128224382570706	-0.0433194399887555	-0.119664889819738	0.0196517507350654	-0.0503694791924199	0.0598240408364197	-0.0698751814297032	0.10097730949938	0.0086944139909836	-0.0538042369422257	26
"Mount Lassen_-121.404_40.4609"	0.218245533149955	0.0496479846517638	0.179504974403722	0.126194451124479	-0.00352007721146146	-0.0206756095745619	-0.14516788947892	0.227475616067276	-0.241054909794284	0.112020155024429	0.0916419447226123	26
"Mount Magazine, AR._-93.63_35.17"	-0.0688172209757431	-0.157755979427074	-0.108591557622774	-0.197045430926073	-0.250760989221054	-0.199204324651666	-0.0334991722050359	-0.174207019090279	0.232636702446007	-0.106554145446941	0.161953717156089	26
"Mount Snow, VT._-72.8946_42.9682"	0.0459419795795771	-0.0296330497223098	0.0115389840196298	-0.0342345899799202	-0.0319032399712572	-0.072864773950052	-0.0191022320163532	0.0542347532324616	-0.0314955999758358	0.04114707675731	-0.0095512457699199	26
"Mud Lake, WI._-89.3044_43.4118"	0.0140469162866223	-0.0762991638700667	-0.00909765330573005	-0.0778982295900453	-0.0558407972546348	-0.0882929901867227	-0.0168699916426043	-0.0505236919738118	0.0184919523747602	0.0756148759426642	0.0574623507461368	26
"Muriel Shirey Memorial, MN._-92.125_46.7767"	-0.048684595846299	-0.079777746933121	-0.0210336179236175	-0.0556577661855686	0.0114852459137625	-0.0387026797912142	0.0571454211958893	-0.151329430967746	0.177904094720882	-0.0200628452163797	0.0000660369476062445	26
"Muttontown, NY._-73.5352_40.853"	-0.0650107643430967	-0.0679724448851604	0.0241060847743837	-0.0284398259761786	0.0601785034299464	-0.00948085774123138	0.00170670222395435	-0.00294278959294588	-0.0133943863092486	-0.0293062517762635	-0.060413021031992	26
"Nassawango Creek, MD._-75.4714_38.229"	-0.0319360714390528	-0.0770201753796402	-0.0154633229023874	-0.0472638930119742	-0.0103848010893351	-0.0333468738955541	0.0336314793822271	-0.0279587823361092	0.0303761783187236	-0.0705496578189991	-0.0139449988800581	26
"Nickel Preserve, OK._-94.842_36.0239"	-0.0640638446882971	-0.0847978311573252	0.0754135814392219	0.00610494019887377	-0.0114712153890192	-0.0768369710015177	-0.082400153503271	-0.097855153595613	0.020074254189613	0.110765840158175	-0.0324654284572677	26
"Niobrara Valley Preserve, NE._-100.03_42.78"	-0.151582514247196	-0.129307748356053	-0.0310336272779702	-0.0396590688742668	0.152060119968458	0.0328179107960788	0.0620269737425156	-0.135369274452927	0.0940113523762998	-0.177868769078406	-0.159256863612755	26
"Nixon Park, PA._-76.7322_39.8854"	-0.352083135338358	-0.0274462382116117	0.178413553881382	0.134851272199685	0.300292006575406	0.284899399512648	-0.0492272473057707	-0.0603433887655186	-0.064217872107343	-0.177056040686807	-0.0793698865605863	26
"Noble Co._-85.4246_41.3961"	0.0387733506676786	-0.0642250989530168	-0.0699117810309691	-0.0786111011869721	-0.0635515914398093	-0.0888210377356827	0.0747997267130308	-0.00425958385355406	0.0482526134411859	-0.036771566036306	0.0525024333789744	26
"North Delaware (Wilmington), DE._-75.6416_39.7153"	0.111278791976689	-0.00915921238585547	-0.0257582215567244	-0.0412830497728012	-0.110022427676158	-0.114034718034517	-0.00575435347705677	0.00935864040916862	-0.0260981619869936	-0.00107408655515786	0.123109306483601	26
"North Essex Co._-70.9091_42.7052"	-0.159255843673398	-0.0776763135556733	-0.051321704447809	-0.0583368858535991	0.0297996220745052	0.0490905056977561	0.057142735373869	-0.0856905460531306	0.0807812121373794	-0.0585159766992426	-0.00606489780357161	26
"North Fork Kern River Valley, CA._-118.4706_35.7735"	-0.170437312720521	-0.0507913937930799	0.0303109694957493	0.0175198216961665	0.108237193303597	0.0935901156552126	0.00540018934722678	-0.0542735854932833	0.0107961744209705	-0.091392892010546	-0.112949940461793	26
"North Mountain, PA._-76.17_41.32"	0.122315437789438	-0.166351003042223	-0.05544348743994	-0.146303190611107	0.0396553648522765	-0.0800128840515811	0.134239539361215	0.190267693289015	0.00274340332471236	0.0918189006068655	-0.0670603393164211	26
"North Park Village, IL._-87.68_41.98"	-0.0133798977469557	-0.15130988693981	-0.11407347983994	-0.165182846135042	-0.0709581311391773	-0.149986012342009	0.0649856440229257	-0.0988422552591027	0.119722734555991	0.0263356929751968	0.00156328972849558	26
"Northampton, MA._-72.6043_42.3751"	-0.0767329374247024	-0.0813763054145287	-0.0245885755876874	-0.0351774808413459	0.0182757097354975	-0.0309907413472459	0.0340276598768116	-0.0529327998989922	0.028399268265906	-0.0512861296078686	-0.0309454741478889	26
"Northern Berkshire Co._-73.1254_42.6279"	0.00886336990360475	-0.0622159283480921	0.00808182793500053	-0.0392881259353113	0.0184056676574088	-0.0386106463495796	0.00221981867175314	0.0190507134232656	-0.0192979578230636	0.00701433278597608	0.0102019082653514	26
"Northern Kettle Moraine, WI._-88.1603_43.665"	0.00625629648271436	-0.0687352802336568	0.0284239461315721	-0.00570512958015892	0.0673180320490268	-0.0188526487609293	0.00890497512302804	0.0705268536666256	-0.0384581612385371	0.0272619054371009	-0.043240431174888	26
"Northern Westchester Co._-73.6804_41.2012"	-0.0688487035466518	-0.0708511562561328	0.0111556272049301	-0.018684798586563	0.0894828785327144	0.0370621254419308	0.0191373541682819	-0.00553085779864311	0.00476927869770473	0.00858088994110677	-0.082755764855093	26
"Northern Worcester Co._-71.8122_42.4333"	-0.0745502052237456	-0.0504157976782385	0.0329085965398858	-0.0035579635923574	0.0346749741243189	-0.00732758407254784	-0.0177380531285708	-0.035890261402615	-0.0182961308842062	-0.0460645869817706	-0.0732834425606165	26
"Noxubee National Wildlife Refuge, MS._-88.7929_33.2783"	0.00361811678124951	-0.0766193293040468	-0.0273425855196575	-0.0656691220110214	-0.0266181449019631	-0.0647279813396504	0.034938185335346	-0.00680077248316729	0.026707744902686	-0.015401301521393	-0.00894724197600088	26
"Occoquan Bay, VA._-77.2404_38.6392"	0.124270000747278	-0.0654003347308122	-0.0545540333730986	-0.0778199011580067	-0.118847779278034	-0.114909898724039	0.00276670286295206	0.0097987976616843	-0.0350352413051193	0.124349457916146	0.132668041460045	26
"Ochoco, OR._-120.2667_44.3667"	-0.032376829700635	-0.0730663021946022	-0.00349196262720439	-0.0360325821760328	0.00479189555142439	-0.0252529792343885	0.00736942618510839	-0.0245727396327691	0.018521191089783	0.0103445039005905	0.006748511744882	26
"Ocoee, TN._-84.5755_35.1556"	-0.0371838984790844	-0.0753816660502963	0.0327268888107013	-0.0683145477041953	-0.0386168771780308	-0.0912123919313448	-0.0270123634032268	-0.0913267633617228	-0.0096095053167145	0.145460618024463	0.0241612020630373	26
"Okeechobee, FL._-80.8282_27.2898"	-0.128405629135753	-0.0427958327840488	0.0281481178185246	-0.0270844070758604	-0.0299301030754286	-0.0253828749550555	-0.0189383873086006	-0.0947243891846741	0.0647296813100867	0.0416347763654526	-0.0556800695796635	26
"Okefenokee National Wildlife Refuge, GA._-82.02_30.85"	0.0772376684284933	-0.0816220560136163	0.0607992491567581	-0.0839052788661551	0.0149828681694589	-0.0990759072198449	-0.0773781674698888	0.0609230633013949	-0.0823869441917339	-0.0651505089046575	0.0565461985415052	26
"Oldham Co._-85.5_38.35"	-0.0328005420047752	-0.122994336702393	-0.0781394413660218	-0.0911141280657909	0.0485882560632191	-0.0646996028137085	0.079529704416703	-0.0726676991688755	0.0951366460143005	-0.128828098299583	-0.0144458723251197	26
"Olivet, MI._-84.9286_42.4628"	-0.0265106678401088	-0.0666921215321714	0.0153460373863862	-0.070763171753002	0.0024933262852257	-0.0695352092712071	0.000183385940937789	-0.00761039384848282	0.00613867995470605	0.10980145913652	-0.0405070469737465	26
"Opal, AB, Canada._-113.23_53.99"	-0.0869387259261772	-0.141279174762469	0.225852963091651	-0.0959641781733804	0.156596772424984	-0.122444714021044	-0.194581564135187	-0.0775041407567008	-0.11364913292821	0.0892490177101084	-0.0591655694002173	26
"Organ Mountains, NM._-106.65_32.3666"	0.0752166339031221	-0.123242119535683	-0.0678236358370032	-0.134174059170337	-0.0731960866330321	-0.129414314190237	0.0784097212209908	-0.0193957357804431	0.0669815617319654	0.126231479862022	0.249469172876195	26
"Orillia, ON, Canada._-79.38_44.63"	0.212156027063682	-0.0597660673716788	0.0275179498297769	-0.13655992834704	-0.0846831741065924	-0.115804724245081	-0.0813157293878386	0.212042128303625	-0.166432702731521	0.171474973981491	0.188178455978581	26
"Ottawa Co. - Grand River_-85.9317_43.0243"	-0.117425779920994	-0.0444724352086141	-0.00340719464549156	-0.00361931733440468	0.0260968982379688	0.0267348480675376	-0.0360033092755618	-0.0888002163871644	0.10690351157765	0.0271986084991671	-0.105791726264938	26
"Owego, NY._-76.2333_42.1"	-0.143655393314249	-0.17039015215201	0.0500565943168081	-0.00396002071648469	0.183267175737314	0.0749045003141624	0.170515879708378	0.0107696025964377	-0.0678014320126319	0.114164727155028	-0.155212442142359	26
"Owl's Hill (Nashville), TN._-86.87_36.02"	0.224002148382022	-0.157994295783912	-0.175656541319123	-0.151051901223382	-0.0478072128498347	-0.130052602787309	0.166639375824635	0.146789697862435	0.0216119988573127	0.111129938687011	0.16650907363008	26
"Palm Beach Co. Central_-80.1741_26.6509"	-0.0564118591125177	-0.0707645342221324	-0.00158696865635724	-0.0463577281230157	0.0163140241841014	-0.0358353995772396	0.0305040178592605	-0.0575413307045475	0.0188695311912364	-0.0965428570210706	-0.00503536812175363	26
"Palm Beach Co. North_-80.1311_26.883"	0.0138622883609813	-0.0766975063269199	-0.0242434862662603	-0.0881625201742103	-0.0738586418966965	-0.106520634795506	0.0228298149186385	-0.0321367758783981	0.0254820689078333	0.00206423879840985	0.0697349700760122	26
"Palm Beach Co. South_-80.1466_26.4391"	0.016876528915641	-0.0476693064816254	0.024921696135373	-0.0213993672551506	0.0109937654456306	-0.0337624993195449	-0.0189992428513936	0.0350126420496196	-0.0396430200984425	-0.0893802538214384	-0.0246999716726715	26
"Palm Harbor, FL._-82.7333_28.05"	-0.00101330626049154	-0.103733770350506	-0.110005278274573	-0.0937836476637908	-0.0807533137639065	-0.0927767504741402	0.120550328918686	-0.0170647757805831	0.0905491944245054	-0.0718936441124173	0.0402532187740997	26
"Pasadena, CA._-117.9912_34.173"	-0.10593017022162	-0.0932983334873907	0.00436232630344064	-0.0383132778078744	0.0414655996269353	0.0124834653104896	0.0129353709689537	-0.0799517823498003	0.02704360965573	-0.0798391455486705	-0.0579871181952716	26
"Peaks of Otter, VA._-79.61_37.4456"	0.079020178641319	-0.064274342583861	-0.0369164421664014	-0.0706546045935554	-0.0704952850891702	-0.120126943763749	-0.0111678842506925	0.0252833944470965	-0.00251645273518749	0.0296084045410404	0.0388875610759339	26
"Pettigrew State Park, NC._-76.42_35.83"	0.0433924866843058	-0.0569190045154882	0.0577064905873551	-0.0410636672499825	-0.0295415554142933	-0.0537907637184975	-0.0508967786144358	0.0371163078566519	-0.0592835437149932	0.260149480733234	-0.0107219481803445	26
"Piedmont/Rum Creek, GA._-83.7471_33.0937"	0.130365074788309	-0.0579157933475838	-0.0153823611465353	-0.0837994329200925	-0.113267414648803	-0.11534623193295	-0.0663268602616659	0.0621540018097312	-0.086198952332725	0.110719078454018	0.11437451904021	26
"Pinecrest (Tri-Co.)_-80.9256_25.7553"	0.0141146527200254	-0.0560153506706731	0.0775533159513565	-0.0109991740831006	0.00303154393703516	-0.0512236198759397	-0.069593336435154	0.0447187746934178	-0.0796915294652787	0.0508244002168842	-0.00814691561101189	26
"Piney Woods Parklands_-95.2814_30.1156"	0.111953055845566	-0.136942368192419	0.0279137562545177	-0.173200718272704	-0.0683151686577239	-0.146887144034687	-0.0348337416598494	0.0891504764711844	-0.0416418319627795	0.163060374806907	0.0657271388252688	26
"Pioneers Park Nature Center, NE._-96.7966_40.7701"	-0.100078266830009	-0.0463075964972659	0.0192743806920728	-0.0215450117146948	-0.0519050678980376	-0.0647276732283038	-0.0179296158455296	-0.0960560456202395	0.0360131800898936	-0.0230172010342375	0.0234794096724381	26
"Point Reyes, CA._-122.8667_38.0833"	0.110884478831471	-0.0501827377727793	-0.0565430254061918	-0.0775726114020688	-0.0291382676596297	-0.0631806544458649	0.0381998242988556	0.0788181464475352	-0.0042478709133782	0.0709226191199864	0.0870957690717972	26
"Pomona, CA._-117.72_34.12"	-0.102713035604298	-0.113562279243821	0.0703148028504606	-0.045386068360169	0.0361249382486487	-0.0151705519406563	-0.0747298604703558	-0.102491441811412	0.0373257371269185	-0.0017377689675997	-0.0354608432471153	26
"Pontotoc Ridge, OK._-96.6081_34.5127"	-0.044930578589795	-0.0625276167144779	-0.0456012098552019	-0.0492284145625908	0.00992729736715739	-0.0158379830134897	0.070404228807954	-0.0475730359636215	0.0477184464648117	0.102005301165722	-0.00607777259411395	26
"Powdermill Nature Reserve, PA._-79.2718_40.1602"	0.0645517599317666	-0.0946428977161605	-0.189517462193411	-0.161446123996216	-0.173528909341716	-0.107058389948778	0.165013893006011	0.00270545179346467	0.160805911495742	0.229147964029577	0.186008646580408	26
"Powell Gardens, MO._-94.03_38.9441"	-0.0164750898957167	-0.0663338855346013	0.018340559064799	-0.0162735529163934	0.164570963834364	0.0358825053318099	-0.0286114426139588	0.0732398661380656	-0.00549424419941063	-0.0322683278705727	-0.0564287755542934	26
"Preeceville, SK, Canada._-102.8833_52.1667"	-0.219012950664273	0.0462831464186571	-0.0531884868946167	0.0292143053802278	0.0135410565527851	0.0731140553521986	0.133715647289969	-0.22104325388571	0.142803949343103	-0.183571138136827	-0.116463167927245	26
"Prince George's Co._-76.8257_38.7354"	-0.0995451191082443	-0.0788111713894714	0.078686068131517	0.0474239243645022	0.112183369986615	0.0892035036557233	-0.0088915223091146	0.0637676589957195	-0.00917234314859634	-0.0708300974800064	-0.0988940804490046	26
"Providence Co._-71.5167_41.8667"	-0.176676575169795	-0.0450972049001224	-0.116785433436121	0.0222805072812075	0.0524738602691777	0.064977053314082	0.120714112348074	-0.128076842779915	0.18887883563117	-0.087988586959611	-0.152669893438685	26
"Putnam Co. East_-85.3167_36.1333"	0.213784387513255	-0.00322878802689466	-0.0537065868557979	-0.135464145599337	-0.298162540667546	-0.180288600312144	-0.0210310941868744	0.0471646756009442	-0.0187708192618228	0.0976583546474606	0.185663581212904	26
"Putnam Co. West_-85.6583_36.1545"	-0.0140713995722712	-0.0330358564144633	-0.141893984572229	-0.123933333373021	-0.0815547347861661	-0.0744993714650417	0.0869566853311059	-0.0198342915787776	0.126810459421379	-0.0123392217689676	0.0728269836521047	26
"Quail Hollow, Hartville, OH._-81.3291_40.8898"	0.0572019139740697	-0.0514007208280917	0.020692527560147	-0.0650956163561821	-0.103596934134932	-0.14748039731382	-0.0554127191653788	-0.0626849434032157	-0.0404446903871544	0.141481985966899	0.101282502351837	26
"Ramsey Canyon, AZ._-110.2238_31.424"	-0.038421034333748	-0.0779041892577208	0.00205394122007965	-0.0267681819627155	0.0515535894214951	0.0212617299528339	0.0417888539057766	0.0250093554027463	0.00265415855087988	-0.0237198608561163	-0.0557497305307906	26
"Ramsey Co._-93.1667_45.0903"	-0.0514219957876964	-0.0691091311357862	0.0858192787025101	-0.0131868284096676	0.0632651779465164	-0.0133991585802132	-0.075758920115713	0.0164080545229901	-0.0463557373168623	0.0570059464354639	-0.0531966140303608	26
"Raritan Canal, NJ._-74.5557_40.4297"	0.0444204150691475	-0.0596099596758798	0.0161841057337916	-0.0358427509803166	0.00617606631236677	-0.0565439145136256	-0.0149548089144377	0.0281577102876067	-0.0304302981672416	0.0379739642214903	0.00390286173024943	26
"Raven Rock State Park, NC._-78.82_35.41"	0.0263145302404522	-0.16646044466713	-0.0681416358412725	-0.166327053481816	-0.135172929842809	-0.212284099772054	0.0267358577490055	-0.1057688582574	0.0892455168585831	0.16958322303295	0.146137062735908	26
"Raven, TX._-95.7167_30.4958"	0.0597859999293875	-0.0316858309187954	-0.045362650233716	-0.0717668564830533	-0.085108344409885	-0.0855458331262615	-0.000671517592625359	-0.0248615165458972	0.00435819349653365	0.0236089307630281	0.0208575979769413	26
"Red Tail Farm, IN._-87.118_39.798"	0.0596842921995588	-0.0632029109333725	0.00626941823724364	-0.0309307431170242	0.0638686338314106	-0.0225996600115028	0.0149551740874529	0.081207782111232	-0.0293111785437518	0.00709075620936064	-0.0253220123902703	26
"Reelfoot Lake, TN._-89.37_36.43"	0.0236658955234361	-0.0300953343196704	0.0418087824782015	0.0435594946639693	0.142310770629072	0.0846514862456665	-0.0590087631223065	0.121350799493846	-0.0600336556527766	0.0576359524400566	-0.0374501420066822	26
"Regina, SK, Canada._-104.6167_50.45"	-0.078332733759897	-0.148335063768008	-0.0307507078186293	-0.107672717218926	-0.0159149827962097	-0.104025533209462	0.0635991594303934	-0.0488715122383074	0.0513314444533952	0.040250724077138	0.0430643536285833	26
"Reston, VA._-77.3372_38.953"	0.0432408458801109	-0.132034325415347	-0.115164649937218	-0.102804018388357	0.0473319503300347	-0.0645711784427022	0.085890264727716	0.0168324701894065	-0.0790709630299022	-0.00400954188735738	0.0373816668041708	26
"Retzer Nature Center, WI._-88.3_43"	-0.0871349249984275	-0.0775081672969202	-0.0232881186571251	-0.0545070528401245	0.00617315735074135	-0.063668609693254	0.000563074525568486	-0.189451970768852	0.0850593381157174	-0.0682432907925077	0.0722583286454459	26
"Rich Mountain_-94.3693_34.6846"	0.0439897557546937	-0.0732375437724779	-0.00736503795278923	-0.0718639359933644	-0.0615387645022576	-0.0981751336890841	-0.0192287845947236	-0.0812255640179424	0.00500596769026099	0.0325331036244313	0.0543702753131634	26
"Rick Evans Grandview Prairie WMA_-93.7676_33.7889"	0.0558189618094331	-0.0712592861566728	-0.00036064752941426	-0.0642838116431499	-0.0734977162267165	-0.106000386423666	-0.0116768290767877	0.0121978360984467	-0.0135794084704124	0.0749892657483025	0.0357083159439087	26
"Riveredge Nature Center, WI._-87.9793_43.3959"	-0.0338942187224247	-0.118996821447421	-0.0114345975086164	-0.083408713883539	0.100649838288965	-0.012333652617177	0.0330831242154766	-0.0153097101654432	0.0323263266282541	-0.0165683753079082	-0.0720874895029884	26
"Riverlands, PA._-76.1369_41.1023"	-0.0507794586182013	-0.0507164170183793	0.0799361273284581	0.0257854578661143	0.0895826585016789	0.0370591306659512	-0.0404620075702343	0.031623548480674	-0.0604662524473891	-0.0290341450811336	-0.0763154702603098	26
"Roan Mountain_-82.1105_36.1067"	0.0491299571335139	-0.0680418602490958	0.00440156435488561	-0.0664104011148555	-0.0428895290461893	-0.0863910694508866	-0.0159914416564371	0.0135716868466254	-0.0175320575155248	0.00275403215095649	0.037517354345586	26
"Roanoke, VA._-79.93_37.3"	-0.22024485981781	-0.0978042695005986	0.0970098909314537	-0.0551790315357715	-0.0132299454729074	-0.0937546470361335	-0.0254895398279858	-0.212454225824573	0.000520363586325666	0.0942527534669039	-0.0530951596262893	26
"Rochester, MN._-92.4242_44.0323"	0.0591555740220589	-0.0502595363256255	0.0311110709501149	-0.0378249852899855	0.00289042839262197	-0.042100357049703	-0.0209834376440993	0.0574165106703753	-0.0744227442320489	0.103224559418195	0.0163195981928296	26
"Rochester, NY._-77.4975_43.0887"	-0.0476770676402129	-0.0128008436886794	0.0680671319263157	0.0125142120539996	0.0616972041968756	0.0143711075480538	-0.0733186967284728	0.0123223665962064	-0.0435388933394621	-0.0894061697924	-0.0256523231579072	26
"Rockland Co._-74.0531_41.132"	-0.0393305764512197	-0.0715208960743724	0.00768937068308513	-0.0573246250026168	-0.0601262689289254	-0.0780779377497711	-0.00647360495348139	-0.0544610458112088	0.00386936994591534	0.055247641028224	0.00887404746551605	26
"Rocky Mountain National Park, CO._-105.62_40.35"	0.263719637065606	-0.0624602795230814	0.0924504464193911	-0.232442133776385	-0.272393969707441	-0.185965908087813	-0.335913917440406	0.294257435669128	-0.23082882296428	0.143364666218479	0.196869209995452	26
