Site	Abundance.trend	Richness.rarefied.trend	Evenness.evar.rarefied.trend	Cropland.2015	Cropland.diff	Built.2015	Built.diff	Precip.2018	Precip.diff	Temp.2018	Temp.diff	Lon	Lat	Elevation	EcoI	EcoII	CDL.prop.cropland.2018	CDL.N.crops.2018	CDL.edge.density.2018	Field.size.index	Avg.field.area.km	N.fields	Livestock.density
Chatfield Nature Preserve, CO._-105.17_39.88	0.099952902485364	-0.177658919794286	-0.200789153327916	0.060399224	-0.106910852	0.678872712	-0.005097387	38.2791672945023	-0.587500053644099	7.22916681482457	0.54333336714966	-75.3406	40.0689	1761.45454545455	9	9.4	0.0233093925949505	16	206.585361001134	0.0867073170731707	0.15924375	16	436.227712009071
Chautauqua, NY._-79.1639_42.271	-0.080432702373047	0.034097984939472	0.092107079959678	0.04966658	-0.107409363	0.093453033	0.065272345	104.229167977969	12.1766662518185	9.00625014010196	0.83791671417033	-97.6	30.9667	481.687943262411	8	8.1	0.247351918317324	23	149.74162468731	0.453624042427814	0.147385227272727	88	1305.12789359134
Chelsea, MI._-84.0204_42.3181	0.032115145583244	-0.055235773547558	-0.093421012635648	0.304140806	-0.633335066	0.018134189	-0.016358085	80.809376458327	7.93104195197429	9.56666686424675	0.553333325264971	-80.9672	28.0844	288.460784313725	8	8.1	0.221748040268991	27	225.230459061186	0.319482048263685	0.171031380753138	717	1166.32115384373
Chilliwack, BC, Canada._-122.25_49.17	0.013447354054061	-0.034825026252117	-0.065085049210589	0.258605623	-0.574213358	0.349762628	-0.10893903	173.122919181983	-1.62625014781898	9.1031251506259	0.144791634567079	-82.3351	27.77	203.282338308458	7	7.1	NA	NA	NA	0.33093375065206	NA	NA	3889.38003212492
Chippokes Plantation State Park, VA._-76.7208_37.1397	0.096642293359387	-0.032558685720626	-0.067808706259971	0.163087942	-0.315646725	0.30213569	0.019009825	109.152084787687	9.8645832840357	15.5364586083839	0.536458340163	-90.7	38.67	13.0978260869565	8	8.5	0.178220438269122	21	203.25242071379	0.246007604562738	0.162567253521127	284	209.544620677133
Choctawhatchee Bay Northwest_-86.4974_30.524	-0.09404952837554	-0.051642163671053	0.083218722113464	0.003959265	-0.019603734	0.01632077	0.01632077	143.79583654056	7.74250076264101	20.1572920531034	0.707291782895702	-105.3902	40.15	35.7868217054264	8	8.5	0.00527916859013056	15	156.582135936238	0.054172366621067	NA	0	313.680324238655
Christmas, FL._-81_28.5	0.07184342243718	-0.070501298652522	-0.169746666060245	0.174231702	-0.334397678	0.102843084	0.083341009	119.691668614745	12.883333691954	23.1114587783813	0.708125019073403	-76.7	38.61	11.0778145695364	8	8.5	0.00339417379920656	12	157.252775091884	0.0535564853556485	0.13131	10	677.360898763812
Chumstick Mtn._-120.4509_47.6507	-0.072278683398102	-0.070644368334233	-0.001275696829274	0.103809452	-0.222132175	0.222018305	0.133449249	33.1812507137656	-0.930416511495899	7.94166687092123	0.34250008114614	-73.7511	41.59	975.144501278772	6	6.2	0.00817095540691636	20	141.294328145994	0	NA	0	25.3895945720626
Citrus Co._-82.3755_28.9995	0.135515834552194	-0.033583472634901	-0.092407854172503	0.38052745	-0.783601391	0.019696285	0.019696285	127.178127118697	18.335625375062	22.625000278155	0.635833271344499	-112.2643	43.9653	19.023102310231	8	8.5	0.0232877393683163	20	223.092099809334	0.198613037447989	NA	NA	1713.99215414691
Cleveland County Audubon Society, OK._-97.33_35.19	0.017206605502407	-0.096365752884774	-0.116997886213084	0.445298364	-0.942458636	0.269603833	0.106007767	76.8125015646219	-6.2499995385607	17.2197918842236	0.708958297346999	-80.355	43.3817	343.600311041991	9	9.4	0.0376696317193658	23	136.458078425677	0.0678339818417639	0.22906875	48	1352.14547183283
Cleveland Heights-Holden Arboretum, OH._-81.36_41.69	0.199539600247974	-0.098791531920221	-0.213173750818438	0.051800394	-0.072152049	0.128615219	0.084589191	90.2239600817363	11.167291879654	10.3093751190851	0.736041613730281	-72.2333	41.8	205.117730496454	8	8.1	0.00252282063345216	11	133.654833881436	0.0458333333333333	NA	0	233.277176717
Clinton, MS._-90.32_32.33	0.039830782611046	-0.055150705651044	-0.065089415750098	0.014819223	-0.018682358	0.009367262	0.008539447	121.781252155701	4.95124992728199	19.0583336949348	0.540000092983199	-93.58	29.75	91.6693290734824	8	8.3	0.040469753126946	13	263.731140674602	0.0263898191560616	0.2274375	96	1044.18593963869
Colt Creek_-82.0558_28.3128	-0.053951496411122	0.031907026370714	0.021125263937005	0.449803042	-1.19036908	0.035010579	0.032929558	126.145834994813	18.471666233242	23.3572920262814	0.668958403666899	-106.55	51.9	27.7634228187919	8	8.5	0.0450095199820145	14	195.177868810602	0.0644351464435146	0.1674	26	1707.89989161275
Compton Co._-71.75_45.3333	-0.037387824498516	-0.191887391800089	-0.068437054056398	0.022558337	-0.049832323	0.162685979	-0.014941046	102.432293454806	8.7697919766108	5.8656251085146	0.84979170857308	-74.8667	39.0167	266.669786096257	5	5.3	NA	NA	NA	0.276259798432251	NA	NA	2969.54963547191
Concord, MA._-71.4167_42.4333	-0.090328947061236	-0.071336893050576	0.036303619566455	0.177606055	-0.582839337	0.031720343	0.031720343	105.458335379759	5.69000061750371	10.9041668716818	0.7349999871726	-79.05	44.6333	63.3347457627119	8	8.1	0.0312190987427603	18	263.093842993924	0.0579472140762463	0.1197	2	306.700741288073
Conroe, TX._-95.444_30.285	0.015213484979364	-0.059878648973068	-0.019300585662734	0.117583715	-0.181018618	0.076770882	0.045468943	107.646876772245	-3.398958261808	21.05416705211	0.680000058809899	-92.34	46.64	55.0212418300654	8	8.3	0.00204122234601305	13	320.691415990238	0.059041095890411	NA	0	903.350710754866
Coral Gables, FL._-80.269_25.7051	0.076184558875178	-0.083753968976818	-0.170702364704396	0.008845682	-0.033310091	0.092833883	0.078873966	134.800002788504	-3.821665987372	25.4729170004527	0.584583234787001	-92.4697	31.5119	1.85786802030457	15	15.4	0.00115576934103041	9	153.611487470065	0	NA	0	170.133604392693
Cornucopia, WI._-91.0932_46.8037	0.022108484839419	-0.061586291832259	-0.021064952881309	0.620274103	-1.139747423	0.032985976	0.032985976	71.8125012318293	5.3091667195161	4.83125002868474	0.395416606714329	-96.7607	45.041	298.595827900913	5	5.2	0.00237120215861162	9	156.977442103078	0.0647411444141689	NA	0	159.276225549182
Cosumnes River, CA._-121.4358_38.3503	0.043292990560014	-0.084615608779669	-0.038722144922378	0.223294671	-0.514754041	0.208672302	0.106682253	34.1020837482841	-9.6137504945044	17.4614586234093	0.943124981721301	-85.0056	34.8749	4.90666666666667	11	11.1	0.52189932775082	52	206.070203849931	0.466293532338308	0.231840711462451	759	2052.23801800359
Cottonwood Spring, CA._-115.8173_33.7441	-0.027311434233956	0.021820416836101	-0.003958338215303	0.059801227	-0.090553408	0.156898848	0.061317742	9.58020855331173	-2.54895833836247	20.8166670898596	0.881666781504901	-73.2537	42.4086	898.214173228346	10	10.2	0	0	8.24864512124275	0	NA	0	567.029281656122
Crex Meadows, WI._-92.6062_45.8455	0.000684198162644	-0.077676771736242	-0.032144031118944	0.097815485	-0.130917978	0.118334879	0.047420752	67.1041676998138	3.4308331886927	7.25625014460335	0.55541672489295	-72.5097	42.5795	287.551401869159	5	5.2	0.080571368239528	13	195.544431335019	0.184983314794216	0.169411445783133	166	371.892649343844
Croatan National Forest, NC._-76.98_34.87	0.165641800342858	-0.091601810521453	-0.128546505777829	0.32321457	-0.79062095	0.042066083	0.036934321	126.984377165635	7.808541500568	18.3895835826794	0.8245833148559	-95.3658	47.595	8.47663551401869	8	8.5	0.0170277374819166	17	140.166052871903	0.07109375	0.111955263157895	38	1911.89354555829
Crooked Creek_-92.6167_36.2667	0.176326188865292	-0.021768468538989	-0.151154938313627	0.128627534	-0.2665681	0.237236078	-0.096834413	97.9229184786479	0.587083617846204	16.0145836087565	0.6979166828096	-81.9261	33.3756	230.263803680982	8	8.4	0.0142866806197726	6	136.668152168435	0.0914469453376206	NA	0	1197.39570858163
Cumberland Co._-75.2004_39.3325	-0.017181085886233	-0.036468994823364	-0.061443862718271	0.049722811	-0.070071648	0.205750799	0.119787344	103.651042977969	10.3368747949602	13.8541669460634	0.680000041301	-75.2164	40.9897	10.2774869109948	8	8.5	0.147411362042098	39	171.860213577695	0.238282208588957	0.163409677419355	279	159.232182774894
Cypress Hills Park, SK._-109.53_49.62	0.201500552804757	-0.155764459394094	-0.121815296477841	0.087521647	-0.186801624	0.332323494	-0.101905252	30.5750006611149	0.280000225206297	3.62812508518497	0.1022916821142	-72.7536	40.8627	1137.87189054726	6	6.2	NA	NA	NA	0.0182756840474961	NA	NA	1211.52708928557
Daingerfield, TX._-94.72_33.03	0.105984837526073	-0.10068138585114	-0.168964925637829	0.03392732	-0.049861919	0.642327935	0.151126605	103.703126480182	-6.11270864208501	18.363541940848	0.6160416205724	-81.4333	41.4833	112.02380952381	8	8.3	0.00692541993191959	15	241.753060335309	0.00213191205862758	0.1926	2	2082.03651644057
Dardenelles, CA._-119.8333_38.3411	-0.030460464861904	-0.115069454631673	-0.010162887087665	0.00596962	-0.00596962	0.342185251	-0.062599702	70.3010431683312	-18.1231250597164	6.98541680475076	0.90375003765027	-79.88	32.86	2310.77027027027	6	6.2	3.1832117412765e-05	3	104.971712521495	0	NA	0	136.289208614413
Decatur Co., TN._-88.0338_35.6278	0.025160377328066	-0.001595475498564	-0.078561823661723	0.086590805	-0.114625607	0.133966549	0.013541194	124.781251947085	10.141250236829	15.6072920241083	0.6481251867488	-80.1	32.72	147.16512345679	8	8.3	0.0517566215251044	13	127.875892867209	0.234754521963824	0.194979661016949	59	704.426937530007
Deep Portage, MN._-94.3849_46.8995	0.055608744351826	-0.040710353411037	-0.079727911646886	0.023738666	-0.084872829	0.41769302	0.151717916	63.8000009953976	4.364166712761	6.22083346227494	0.57500007244137	-105.17	39.88	415.740932642487	5	5.2	0.0204678071712925	16	152.149736492899	0.0316820903647251	0.1476	5	354.363082108289
Delmarva Tip, VA._-75.9576_37.2024	-0.043690010746354	0.037804608439351	-0.036583238969274	0.299066444	-0.588416375	0.04382141	0.040640221	113.88021026055	11.409375601013	15.503125237301	0.618958330030299	-79.1639	42.271	3.77027027027027	8	8.5	0.53689390649877	16	62.3214413611441	0.0181818181818182	0.187913888888889	324	120.58480479633
Delta National Forest, MS._-90.7558_32.7597	-0.03683197538519	-0.060626574352674	-0.001765406692586	0.562056727	-1.025555827	0.045026484	0.045026484	121.248960296313	5.37479193210601	18.9375002135833	0.5574999203284	-79.1836	44.2567	25.6082802547771	8	8.5	0.277070152401417	11	74.9240645683286	0.38425617078052	0.280699740932642	386	369.200649870258
Devil's Hammock, FL._-82.6979_29.3112	0.087334579310315	0.023139157464117	-0.036102782774199	0.360531475	-0.869048301	0.106565812	0.072498509	127.234377910693	16.051042860746	22.1687504649162	0.650416791439	-84.0204	42.3181	10.5764119601329	8	8.5	0.0110225504669662	16	215.852311087943	0.376170798898072	0.2805	15	1118.65808968742
Dismal Swamp, VA._-76.483_36.6718	0.022032064754113	-0.069679450981927	-0.077885335079935	0.281694907	-0.644590335	0.089399465	0.087603637	107.083334982395	10.0849993626275	16.2156252805144	0.612291735783298	-80.5333	36.35	7.2484756097561	8	8.5	0.0645828773800761	17	72.6016858664438	0.109299363057325	0.224063513513514	148	303.728145013223
Disney Wilderness Preserve, FL._-81.4082_28.124	0.043558976012766	-0.0636922594877	-0.029129791683005	0.151630477	-0.332641027	0.101771699	0.07206598	117.726043308775	12.755208322406	23.4604169726372	0.742083227634502	-122.25	49.17	17.2445923460898	8	8.5	0.0115495036996214	13	142.68793393538	0.00797202797202797	0.15111	20	1975.17146988951
Dubuque, IA._-90.7_42.4833	-0.10109971211709	-0.014820555452903	0.023660162377515	0.274741221	-0.703233767	0.062956844	0.033277109	83.9354181687037	2.4712502598762	9.64270850193376	0.62604166235154	-83.1658	30.378	254.758426966292	8	8.1	0.200318360193929	13	138.585049929506	0.464947245017585	0.2029	279	10004.5262315436
Duke Farms, NJ._-74.6891_40.6096	-0.025678945506533	0.016950335234528	0.021091312241183	0.093590695	-0.224109727	0.083273783	0.061405271	118.622918287913	17.872083298365	11.2666668794118	0.9008333379092	-84.4091	43.611	61.2776978417266	8	8.3	0.14445326441817	31	269.058935329698	0.345135951661631	0.15804	75	839.676694120196
Durham, NC._-78.9008_36.0935	-0.016093438197179	-0.053627056151849	-0.081300227755896	0.131690577	-0.275180882	0.063889547	0.017075142	99.3552102645238	6.6585416773955	15.436458673949	0.763125129913199	-76.7208	37.1397	125.941896024465	8	8.3	0.0374687130674922	18	224.316197312938	0.0797947402180885	0.182185714285714	14	551.371430096145
East Bedford Co._-78.6167_40.1167	-0.03840306325249	-0.038722282723118	0.021237774460288	0.004432961	-0.03961508	0.173444831	-0.034750533	109.146876772245	9.29187527497629	10.5093751930011	0.717708310888479	-86.4974	30.524	473.887931034483	8	8.4	0.176137855841086	25	155.813364318135	0.366200607902736	0.155172928176796	181	1686.69483206048
East Glastonbury, CT._-72.5333_41.6667	-0.159571649020753	-0.130623914680502	-0.045751020990828	0.128550244	-0.198638545	0.054341703	-0.055895604	104.419793685277	6.1989587624865	11.0739585069629	0.873958262832199	-81	28.5	111.087570621469	8	8.1	0.0419409710823958	23	182.642142575295	0.0874258600237248	0.13938	45	459.261585110862
Eastern Catskills_-74.0298_42.0565	0.046841046440781	-0.008806201902929	0.06126096383203	0.008843516	-0.012309	0.040258598	0.038317927	110.533335566521	6.660000904401	7.57708348613232	0.74624999370426	-120.4509	47.6507	199.445070422535	8	8.1	0.0351596928898713	21	222.407473357991	0.115957446808511	0.1326	12	253.41905185935
El Dorado Nature Center, CA._-118.0869_33.8095	-0.090321352826134	-0.037859463697233	0.037545596616026	0.151786958	-0.432074291	0.258982566	0.069177345	18.8208337071507	-12.0258334297221	18.6281254589558	1.0014584918817	-82.3755	28.9995	11.7389770723104	11	11.1	0.00014102631903679	4	163.549703623237	0.0295709570957096	NA	0	163.196018337408
Elizabethton, TN._-82.1324_36.3626	-0.029449109975357	-0.040804286777633	-0.037150556540382	0.796623935	-1.662506288	0.047766542	0.047212909	109.555210073789	17.6627088169257	12.4739585185889	0.7856249642713	-81.7729	42.5147	698.930662557781	8	8.4	0.0176021169495235	14	102.909479185319	0.01148691767709	0.135	3	1269.35682552604
Elizabethtown, NY._-73.6_44.22	0.041132558120244	-0.082045076005888	-0.194690012384971	0.085579838	-0.150367792	0.151453203	0.070088374	98.5479182004929	9.8862501223882	5.293750066543	0.72874999827085	-97.33	35.19	415.944141689373	5	5.3	0.020008634530562	14	215.14504618678	0.0415437003405221	0.14976	5	107.19365718932
Elliott Key, FL._-80.2043_25.4161	-0.113517525140823	-0.10033022539566	0.083288918521007	0.026415275	-0.038735319	0.427746102	0.058283201	111.334376677871	-1.509792525569	25.6062504251798	0.553750050067901	-81.36	41.69	1	15	15.4	0.000105368526421158	1	5.74281890954889	0	NA	0	127.511360938421
Emmet and Cheboygan Counties, MI._-84.7508_45.4345	-0.055775393936469	-0.020860162926911	0.051367286676066	0.0136231	-0.047053131	0.379090015	0.169530684	71.5781260331472	9.2989584763845	6.49791683722287	0.57375002037733	-84.3045	30.449	221.798397863818	5	5.2	0.0326651360997601	22	148.102906087651	0	0.133061538461538	26	180.190199898693
Erie Co._-82.5667_41.3333	0.085507960094783	-0.158817882019469	-0.093108772890122	0.251551633	-0.609129066	0.32965878	0.117822497	85.7625015775363	9.28416691223779	10.4322918285616	0.573958339200692	-90.32	32.33	203.75988700565	8	8.1	0.476382897025275	20	146.524985526161	0.545367603108189	0.207887215909091	352	806.211698118729
Eugene, OR._-123.0886_44.0335	0.02152280765329	-0.035149105146585	-0.057814640891901	0.15851316	-0.326422578	0.046490612	0.029644437	106.573960682998	-2.419374873241	12.2625002736847	0.365833383301901	-82.0558	28.3128	185.5	7	7.1	0.0557406991064695	37	233.115737157614	0.208705612829324	0.2052	30	282.713353283114
Falcon Woodlands, TX._-99.08_26.5	-0.120460926380184	-0.070447990870456	0.021327926040274	0.447570821	-0.595041369	0.061161404	0.045222388	42.3375007236997	7.8825002038851	24.0968753596147	0.334374954303101	-71.75	45.3333	87.8237288135593	9	9.6	0.0262423211628193	17	131.727024282974	0	0.164732142857143	28	1733.02248932181
Falmouth, MA._-70.585_41.6095	-0.037277981353022	-0.059340888388406	0.011879460123473	0.028365773	-0.035705477	0.326952859	0.060369283	109.487502177556	7.15583358208299	11.5156252211891	0.828958403474301	-71.4167	42.4333	18.3073394495413	8	8.5	0.0122055331750393	13	187.108813897875	0.0404521118381916	0.10611	10	113.549772780628
Farmington Hills, MI._-83.3748_42.4697	0.069819729522109	-0.08088888289593	-0.080087039762399	0.147600014	-0.372078533	0.043853433	0.028796105	79.9468767245611	8.49437549114229	10.3145835235094	0.639583375863729	-80.75	33.7667	237.952180028129	8	8.2	0.000861446394359417	15	242.992209845424	0.0237089201877934	0.06255	2	215.021040794566
Farmington Valley, CT._-72.8674_41.8169	0.114837907401159	-0.066862545855103	-0.101704697824282	0.049325676	-0.105778402	0.388291149	0.022659679	104.419793685277	6.1989587624865	11.0739585069629	0.873958262832199	-95.444	30.285	136.2828854314	8	8.1	0.0354518071090632	22	197.499399818818	0.0851917404129794	0.157166129032258	62	410.564043577075
Faulkner/Pulaski Counties_-92.3983_34.9017	-0.055771527003781	-0.089312382530353	0.026056729630627	0.000197062	-0.000197062	0.028808927	0.027562044	109.790626466274	9.58562453587801	17.8385419572393	0.644374979535701	-90.3438	47.8548	101.183514774495	8	8.4	0.0544721690586939	14	175.326242799713	0.126205997392438	0.308108571428571	70	916.130531096522
Fields Pond Audubon Center, ME._-68.7277_44.7384	-0.113260474514519	0.038404252651729	0.047023384036107	0.00258579	-0.008103031	0.601545502	-0.029213119	96.8145850102107	9.1254172166189	7.05000013795992	0.94333335732421	-80.269	25.7051	69.693657219973	8	8.1	0.0529121056212771	16	237.677716632247	0.0688914027149321	0.242325	12	105.269554386838
Fincastle, VA._-79.8806_37.5122	-0.024645900924764	-0.061126408323915	-0.039583716259191	0.323207774	-0.526188318	0.132442396	-0.201074922	92.0072931647301	6.38479144821569	13.5427085767345	0.936041680056	-81.5167	26.3667	421.290909090909	8	8.4	0.169097503377175	27	170.22422321653	0.0754408060453401	0.159942857142857	21	1305.42795275457
Finger Lakes National Forest, NY._-76.7908_42.529	-0.030865882054666	-0.021695316854096	0.012827993607703	0.018715029	-0.021903274	0.03302898	0.03302898	84.5760427912076	10.3460413575172	9.27083355149565	0.89333333458441	-91.0932	46.8037	335.423131170663	8	8.1	0.309819502916763	33	230.98002700559	0.305558806319485	0.17110597826087	552	2304.33054220671
Five Valleys, MT._-114.0312_46.9145	-0.105247285667067	-0.065165641195069	0.022881600191283	0.591699145	-1.279302908	0.196024141	0.077734158	31.7114586705963	-0.261041911939799	6.47500014406008	0.28583334928068	-121.4358	38.3503	1194.8987012987	6	6.2	0.049256810662295	19	165.184797595055	0.278109722976643	0.179852459016393	61	167.705286245372
Flagler Co. Northeast_-81.2187_29.5539	0.077730279108526	-0.085039151252872	-0.113460963095339	0	0	0.007362806	0.007362806	118.218751889964	9.34125011613	22.1906254192193	0.688958436250701	-115.8173	33.7441	5.71488469601677	8	8.5	0.00183205947947651	17	204.86582956465	0	NA	0	199.717820449631
Florida Caverns State Park, FL._-85.2239_30.811	-0.126501274947845	-0.047795082799799	0.077795031911133	0.136581792	-0.35146126	0.03626548	0.033356087	128.172918041547	6.02458259264601	20.1770836661259	0.7229166418314	-92.6062	45.8455	35.3219512195122	8	8.3	0.215993760706377	25	246.90107788307	0.566258503401361	0.213273267326733	202	1583.48131695082
Fontenelle Forest Nature Center, NE._-95.88_41.17	NA	NA	NA	0.02108098	-0.036984728	0.092510689	0.006630451	70.8552095890045	2.5852082510789	10.9312501717359	0.891250025605201	-76.98	34.8699999999999	319.083094555874	9	9.2	0.217385274180406	11	98.1994816247377	0.494919306634788	0.260687664473684	608	3133.01110938707
Forsyth Co._-80.2936_36.1369	0.05361441676019	-0.052682982384893	-0.073941026537887	0.266168203	-0.592408358	0.073370041	0.064664777	100.980210463206	9.3485421051582	15.2833335381001	0.8024999835218	-92.6167	36.2667	262.426153846154	8	8.3	0.0454124041556746	23	222.762703973834	0.10223642172524	0.113186842105263	38	522.318236803793
Fort Belvoir, VA._-77.25_38.78	NA	NA	NA	0.155721781	-0.281067658	0.073384342	-0.043937185	97.0218767722448	9.45520845850309	15.0156252273979	0.8031250523093	-75.2004	39.3325	78.7094395280236	8	8.3	0.00633692127096557	18	233.638407512783	0	NA	0	161.195094523026
Fort Collins, CO._-105.08_40.57	-0.002601682196979	-0.114424172749177	-0.194675501751985	0.047499428	-0.265161981	0.015713049	0.015713049	35.0343754266699	-0.2222917293509	7.36979178424614	0.48895831559785	-109.53	49.62	1580.84271284271	9	9.4	0.226354396079906	23	217.250482949063	0.25144578313253	0.190559154929577	284	966.08141172928
Fort Qu'Appelle, SK, Canada._-103.7836_50.7696	-0.020552921154955	-0.097912254877904	-0.056947659530621	0.248446933	-0.70329366	0.08834717	0.068739327	37.6437505582968	-0.158750037352299	3.21145843248814	0.44062505525847	-94.72	33.03	562.329283110571	9	9.2	NA	NA	NA	0.609351432880845	NA	NA	611.480206311062
Fox River-Seney, MI._-85.95_46.35	-0.092179717193666	0.014839953287377	0.045405681227804	0.045629889	-0.09354569	0.046326559	0.04272595	79.5718764662743	12.0352090557417	5.84583342991148	0.645833378129949	-73	43.28	235.9765625	5	5.2	0.00233965132033129	11	188.987855432361	0	NA	0	47.7373098297085
Francis Marion National Forest, SC._-79.4754_33.1408	0.110224136615073	-0.084390965755894	-0.107825654463426	0	0	0.005225316	0.005225316	111.687501827876	-1.01333374977099	19.4062503129244	0.882916668057501	-119.8333	38.3411	4.43700159489633	8	8.5	0.00139737884989028	8	150.438821621034	0.0384615384615385	NA	0	127.088504563155
Freeport, TX._-95.3833_29	-0.219555825601945	-0.210853953854916	0.177266652891007	0.123968883	-0.216725311	0.053699678	0.030476012	91.8927100996176	-2.9681247075399	22.0218753019969	0.681874998410599	-88.0338	35.6278	1.90756302521008	9	9.5	0.0114697339469522	17	193.945145286936	0.0665740097289785	0.3297	9	2013.56776454628
Furnace Hills, PA._-76.3027_40.2262	-0.033011608032567	-0.064411108300247	-0.054589130905285	0.037101693	-0.06897089	0.040794146	0.040794146	105.46146051089	10.7264589627587	11.5958335197065	0.650000028420902	-94.3849	46.8995	162.624637681159	8	8.3	0.396990273298623	32	201.828224610073	0.498003629764065	0.190761904761905	945	16572.5749371766
Galloway Township, NJ._-74.5605_39.485	0.098269968134573	-0.054981234707487	-0.100394146336449	0.146271063	-0.310495559	0.032395418	-0.034372622	98.6895850896835	8.4612502972285	13.6270835685233	0.984583371443	-75.9576	37.2024	11.787969924812	8	8.5	0.0232375258869497	24	216.749964187372	0.0563345633456335	0.11266875	16	134.936434052278
Giant Sequoia National Monument South_-118.4833_36	-0.297579594533099	0.029859229440683	0.143350591598255	0.362309032	-0.865762071	0.022642448	0.022642448	43.6697925298164	-19.358541811506	7.37916675551484	1.07499997851749	-90.7558	32.7597	1900.9737654321	6	6.2	9.94773460239896e-06	1	99.1855458089862	0	NA	0	6785.81266388996
Gilmanton, WI._-91.6788_44.4221	0.018240358885154	-0.044791492504138	-0.05860678554601	0.043128005	-0.070453425	0.055597026	0.044556452	72.6718760728836	3.899374828736	8.06875015585683	0.642083312772829	-82.6979	29.3112	299.971583220568	8	8.1	0.343346298856978	20	150.340386445556	0.544608399545971	0.198517877094972	716	2425.24290776403
Goethe State Forest, FL._-82.6394_29.0836	-0.072830864441903	-0.016619723210018	0.082240085377479	0.068629188	-0.16316206	0.053961038	-0.000571834	127.234377910693	16.051042860746	22.1687504649162	0.650416791439	-76.483	36.6718	8.72561983471074	8	8.5	0.0121937608125453	23	234.381631440455	0.13000693000693	NA	NA	1186.13784173154
Goose Pond_-87.2317_39.031	-0.050473236449784	0.006008851663281	0.017936136907183	0.081633953	-0.100854086	0.018286626	0.018286626	102.659377038479	13.1710420012475	13.0812502000481	0.8145833319674	-96.4126	36.8323	165.23929098966	8	8.3	0.275436711631053	18	146.274853103073	0.54320987654321	0.22302808988764	445	2632.36012818645
Gratiot-Saginaw, MI._-84.409_43.2486	-0.069720305879781	-0.062726386715613	-0.017269424064805	0.184259504	-0.363347533	0.158107621	-0.019602807	69.9708342353503	4.30833352009459	9.11875017421941	0.72375000249594	-81.4082	28.124	205.372764786795	8	8.2	0.560389645272388	23	177.839323055007	0.531749710312862	0.213136853932584	1335	3821.24920724911
Great Plains State Park, OK._-98.9873_34.7387	0.099970210638587	-0.040489184367645	-0.10195678307488	0.406176973	-0.947405529	0.214125904	0.084076098	58.1947926183542	-6.16520824730389	17.6541669319073	0.8449999680121	-90.7	42.4833	436.673405909798	9	9.4	0.411900934311681	25	136.655020930492	0.584474885844749	0.321748442906574	578	1534.34115357862
Great Swamp, NJ._-74.4624_40.78	-0.060684656236462	-0.07122955936512	0.016232171289437	0.230077927	-0.466471778	0.359617432	-0.0059829	114.443752169609	18.8304171641667	12.6593751655115	0.8768749459181	-74.6891	40.6096000000001	115.325681492109	8	8.3	0.00923958457681747	17	213.207459578475	0.0740785498489426	NA	0	266.351840697435
Greater Muskegon, MI._-86.1643_43.2342	0.01765101294416	-0.062533619995534	-0.080818823567535	0.095574111	-0.205039929	0.271763687	0.082032162	79.1447932521502	10.6822922348976	9.29895855928771	0.7139584278843	-78.9008	36.0935	194.056708160443	8	8.1	0.0386376161665198	33	219.481025057416	0.138621887666474	0.31433023255814	43	830.920340817491
Green River Wildlife Area, IL._-89.5161_41.585	-0.081228586605657	-0.073429918959311	0.047689419301168	0.261092245	-0.628086297	0.079061981	0.058727218	85.639584839344	5.8495838125547	10.0031252695868	0.56062510528908	-78.6167	40.1167	227.724431818182	8	8.2	0.854097072311809	19	87.3206463529076	0.795263469508585	0.386342455242967	1173	2288.61917358316
Greenbrook Sanctuary, NJ._-73.9327_40.9144	-0.034196300810833	-0.054564388962019	-0.051060885429699	0.047392695	-0.079927653	0.264900662	0.069829362	106.452084978422	16.5587501287465	13.2041669609025	0.7533334090064	-72.5333	41.6667	32.4842406876791	8	8.3	0.000137941076170296	5	106.525305819828	0.0385078219013237	NA	0	353.653447864744
Halifax, NS, Canada._-63.7_44.7667	0.106649114142609	-0.165167356691764	-0.111748547826265	0.058033208	-0.082932918	0.116864583	0.067480159	120.548960665862	-1.509374988079	7.07083348518548	0.70500002439755	-74.0298	42.0565	82.2670375521558	5	5.3	NA	NA	NA	0.00917847025495751	NA	NA	46.6827827746669
Halls Mills, NY._-74.5859_41.8927	0.063487221628003	-0.092722650540523	-0.095883293407643	0.016002405	-0.042797985	0.851157134	-0.002434027	109.565626899401	10.7206255356467	8.88645850634202	0.69229169416551	-118.0869	33.8095	573.494366197183	5	5.3	0.0264586160108549	13	138.973885570813	0.0233766233766234	NA	0	234.288038678732
Harris Neck National Wildlife Refuge, GA._-81.3_31.6833	0.019045753653749	-0.066429991026047	-0.061170827219142	0.118893354	-0.256194392	0.107617097	0.065679381	104.010418216387	-2.928749756019	20.3791669905186	0.7083333909512	-82.1324	36.3626	3.26701570680628	8	8.5	0.00015769237951576	8	122.131410639015	0	NA	NA	58.2725964273737
Hastings Reservation, CA._-121.4993_36.336	0.205034971711937	-0.087340856182725	-0.107996034059041	0.033358083	-0.057451132	0.032581758	0.023443015	56.4770843010241	-22.5712501117494	13.0625002682209	0.5450000345707	-73.6	44.22	761.149618320611	11	11.1	0.00750676962195568	20	185.694891828637	0.0254777070063694	0.3873	3	556.703408340884
